Species	rel_abundance_SRR29355722	reads_SRR29355722	rel_abundance_SRR29355723	reads_SRR29355723	rel_abundance_SRR29355724	reads_SRR29355724	rel_abundance_SRR29355725	reads_SRR29355725	rel_abundance_SRR29355726	reads_SRR29355726	rel_abundance_SRR29355727	reads_SRR29355727	rel_abundance_SRR29355728	reads_SRR29355728	rel_abundance_SRR29355729	reads_SRR29355729	rel_abundance_SRR29355730	reads_SRR29355730	rel_abundance_SRR29355731	reads_SRR29355731	rel_abundance_SRR29355732	reads_SRR29355732	rel_abundance_SRR29355733	reads_SRR29355733	rel_abundance_SRR29355734	reads_SRR29355734	rel_abundance_SRR29355735	reads_SRR29355735	rel_abundance_SRR29355736	reads_SRR29355736	rel_abundance_SRR29355737	reads_SRR29355737	rel_abundance_SRR29355738	reads_SRR29355738	rel_abundance_SRR29355739	reads_SRR29355739	rel_abundance_SRR29355740	reads_SRR29355740	rel_abundance_SRR29355741	reads_SRR29355741	rel_abundance_SRR29355742	reads_SRR29355742	rel_abundance_SRR29355743	reads_SRR29355743	rel_abundance_SRR29355744	reads_SRR29355744	rel_abundance_SRR29355745	reads_SRR29355745	rel_abundance_SRR29355746	reads_SRR29355746	rel_abundance_SRR29355747	reads_SRR29355747	rel_abundance_SRR29355748	reads_SRR29355748	rel_abundance_SRR29355749	reads_SRR29355749	rel_abundance_SRR29355750	reads_SRR29355750	rel_abundance_SRR29355751	reads_SRR29355751	rel_abundance_SRR29355752	reads_SRR29355752	rel_abundance_SRR29355753	reads_SRR29355753
FG-GAP repeat domain protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505331244630856	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FG-GAP repeat protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029375477351507	1	0.00560648109214252	2	0	0	0	0	0.00169972634405861	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FHA domain protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
FHA domain-containing protein	0	0	0	0	0	0	0.0378939860015158	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188836014804744	1	0	0	0.0206053390723018	9	0.0029375477351507	1	0.00840972163821378	3	0	0	0.00374742364624321	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
FIST signal transduction protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FKBP-type peptidyl-prolyl cis-trans isomerase	0	0	0	0	0	0	0	0	0	0	0	0	0.00380430647492962	1	0	0	0.00188943052563957	1	0.00258585022755482	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228948211914465	1	0	0	0.00280324054607126	1	0	0	0	0	0	0	0	0	0.00188893086513034	1	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188893086513034	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FMN reductase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00169972634405861	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FMN reductase, partial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013696753869333	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FMN-binding domain-containing protein	0	0	0	0	0	0	0.00891623200035665	4	0.00425048083564453	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00420486081910689	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
FMN-binding glutamate synthase family protein	0	0	0.0105909764880322	3	0.00585017696785328	2	0.00891623200035665	4	0	0	0	0	0.0228258388495777	6	0	0	0.00188943052563957	1	0.00775755068266446	3	0	0	0.0167364016736402	1	0	0	0	0	0.0196598840066844	2	0.00377672029609487	2	0	0	0.0114474105957232	5	0	0	0.0392453676449976	14	0.0273935077386659	2	0	0	0	0	0.0210243040955344	5	0.00566679259539101	3	0.00520751965838671	2	0.0204248366013072	4	0.0411184210526316	2	0.0060313630880579	1	0	0	0.00486081856184582	3	0	0
FMN-binding protein	0	0	0	0	0	0	0.00222905800008916	1	0	0	0	0	0	0	0.0162557572473584	3	0.00188943052563957	1	0	0	0.0101066248926171	2	0	0	0	0	0	0	0	0	0	0	0.00258665287118469	1	0.0091579284765786	4	0	0	0.00280324054607126	1	0	0	0	0	0	0	0.00420486081910689	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00486081856184582	3	0	0
FMN-dependent NADH-azoreductase	0	0	0	0	0	0	0	0	0	0	0	0	0.00380430647492962	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013696753869333	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FMN-dependent monooxygenase	0	0	0	0	0	0	0	0	0	0	0	0	0.0114129194247889	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00679890537623443	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FRG domain-containing protein	0	0	0	0	0	0	0.0200615220008025	9	0.00425048083564453	4	0	0	0	0	0	0	0	0	0	0	0.00505331244630856	1	0.0167364016736402	1	0	0	0	0	0	0	0	0	0	0	0.0045789642382893	2	0	0	0.00280324054607126	1	0.0273935077386659	2	0	0	0.00169972634405861	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00810136426974303	5	0	0
FTR1 family iron permease	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045789642382893	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUSC family protein	0.00484027105517909	1	0.0282426039680859	8	0	0	0.00668717400026749	3	0.00106262020891113	1	0	0	0	0	0.0162557572473584	3	0	0	0.00258585022755482	1	0	0	0	0	0	0	0.00377886105127914	1	0	0	0.00377672029609487	2	0.00258665287118469	1	0	0	0	0	0.00560648109214252	2	0	0	0	0	0.00339945268811721	2	0.00420486081910689	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00324054570789721	2	0	0
FadL family outer membrane protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00260375982919336	1	0	0	0	0	0	0	0	0	0	0	0	0
FadR family transcriptional regulator	0.00484027105517909	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0.0101163378856854	1	0	0	0	0	0	0	0	0	0.00228948211914465	1	0	0	0.00840972163821378	3	0.013696753869333	1	0	0	0.00169972634405861	1	0.0126145824573207	3	0	0	0.0729052752174139	28	0	0	0	0	0.0060313630880579	1	0	0	0	0	0	0
FdrA family protein	0	0	0	0	0	0	0	0	0.00106262020891113	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fe(2+)-trafficking protein	0.00484027105517909	1	0.00706065099202146	2	0	0	0	0	0	0	0	0	0.00760861294985924	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0091579284765786	4	0.00881264320545209	3	0	0	0.0410902616079989	3	0	0	0	0	0	0	0	0	0.00260375982919336	1	0	0	0	0	0	0	0	0	0	0	0	0
Fe(3+) ABC transporter substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377886105127914	2	0.00517170045510964	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0114474105957232	5	0	0	0	0	0	0	0	0	0.0203967161287033	12	0	0	0.00188893086513034	1	0.00520751965838671	2	0	0	0	0	0	0	0	0	0.00324054570789721	2	0	0
Fe-Mn family superoxide dismutase	0	0	0.0282426039680859	8	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0.0202132497852342	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00339945268811721	2	0	0	0.00377786173026067	2	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
Fe-S assembly protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00755572346052135	4	0	0	0	0	0	0	0	0	0	0	0.00486081856184582	3	0	0
Fe-S assembly protein IscX	0	0	0	0	0.00292508848392664	1	0	0	0	0	0	0	0	0	0.00541858574911948	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00686844635743395	3	0.0029375477351507	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fe-S biogenesis protein NfuA	0	0	0	0	0	0	0	0	0	0	0	0	0.0228258388495777	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fe-S cluster assembly ATPase SufC	0.00484027105517909	1	0	0	0	0	0.00222905800008916	1	0	0	0	0	0	0	0	0	0	0	0.00775755068266446	3	0	0	0	0	0	0	0	0	0	0	0.00377672029609487	2	0	0	0.0137368927148679	6	0	0	0	0	0	0	0	0	0.00169972634405861	1	0	0	0.00566679259539101	3	0.00781127948758007	3	0	0	0	0	0	0	0.00957029380801991	2	0.00324054570789721	2	0	0
Fe-S cluster assembly protein HesB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0.00377886105127914	1	0	0	0.0113301608882846	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377786173026067	2	0.00260375982919336	1	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
Fe-S cluster assembly protein NifU	0	0	0	0	0	0	0	0	0	0	0.00792267469497703	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228948211914465	1	0	0	0	0	0	0	0	0	0.00679890537623443	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00324054570789721	2	0	0
Fe-S cluster assembly protein SufB	0.00484027105517909	1	0	0	0.00585017696785328	2	0.0334358700013374	15	0.0031878606267334	3	0	0	0	0	0.00541858574911948	1	0.0151154442051166	8	0.0103434009102193	4	0.00505331244630856	1	0	0	0	0	0	0	0.157279072053475	16	0.00566508044414231	3	0.00775995861355406	3	0.0160263748340125	7	0	0	0.0336388865528551	12	0.0410902616079989	3	0.00749484729248642	2	0.00679890537623443	4	0.0168194432764276	4	0.00944465432565168	5	0.0104150393167734	4	0	0	0	0	0.0060313630880579	1	0.00478514690400995	1	0.00972163712369163	6	0	0
Fe-S cluster assembly protein SufD	0	0	0.0670761844242039	19	0	0	0.0156034060006241	7	0.0095635818802002	9	0	0	0.00380430647492962	1	0.010837171498239	2	0.00188943052563957	1	0	0	0.0101066248926171	2	0	0	0	0	0	0	0.00982994200334218	1	0.0188836014804744	10	0.00258665287118469	1	0.0206053390723018	9	0	0	0.00560648109214252	2	0.013696753869333	1	0	0	0.00509917903217582	3	0.00420486081910689	1	0.00566679259539101	3	0.00520751965838671	2	0	0	0	0	0.0060313630880579	1	0	0	0.0405068213487151	25	0.0133868808567604	3
Fe-S cluster assembly scaffold IscU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045789642382893	2	0	0	0	0	0	0	0	0	0.00509917903217582	3	0.00420486081910689	1	0.00188893086513034	1	0.00260375982919336	1	0	0	0	0	0	0	0	0	0	0	0	0
Fe-S cluster assembly scaffold protein NifU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505331244630856	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fe-S cluster assembly transcriptional regulator IscR	0	0	0	0	0	0	0.013374348000535	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0091579284765786	4	0	0	0	0	0	0	0.00374742364624321	1	0	0	0.00420486081910689	1	0	0	0.00520751965838671	2	0	0	0	0	0	0	0	0	0.00324054570789721	2	0	0
Fe-S cluster protein	0	0	0	0	0	0	0	0	0.00106262020891113	1	0	0	0.00760861294985924	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00686844635743395	3	0	0	0.00280324054607126	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00446229361892013	1
Fe-S metabolism protein SufE	0	0	0	0	0	0	0.00445811600017833	2	0	0	0	0	0	0	0	0	0	0	0	0	0.00505331244630856	1	0	0	0	0	0	0	0	0	0.00377672029609487	2	0.00258665287118469	1	0	0	0	0	0.00560648109214252	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fe-S oxidoreductase	0.00968054211035818	2	0	0	0.00292508848392664	1	0.0312068120012483	14	0	0	0	0	0	0	0	0	0.00188943052563957	1	0.00258585022755482	1	0	0	0	0	0.0809307030854831	8	0	0	0	0	0.0188836014804744	10	0.0103466114847387	4	0.0297632675488804	13	0.0117501909406028	4	0.0140162027303563	5	0.013696753869333	1	0	0	0.0118980844084102	7	0.00840972163821378	2	0	0	0.00520751965838671	2	0.0051062091503268	1	0.0205592105263158	1	0	0	0	0	0.00810136426974303	5	0	0
Fe-S protein assembly chaperone HscA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188836014804744	1	0	0	0.00228948211914465	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00260375982919336	1	0	0	0	0	0	0	0	0	0	0	0	0
Fe-S protein assembly co-chaperone HscB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00374742364624321	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fe-S-binding ATPase	0	0	0.0141213019840429	4	0	0	0.0289777540011591	13	0	0	0	0	0	0	0	0	0.00377886105127914	2	0	0	0	0	0	0	0.0101163378856854	1	0	0	0	0	0.00566508044414231	3	0	0	0.0091579284765786	4	0	0	0	0	0.013696753869333	1	0.00374742364624321	1	0.00509917903217582	3	0	0	0.00377786173026067	2	0	0	0	0	0	0	0	0	0	0	0.00324054570789721	2	0	0
Fe-S-cluster-containing hydrogenase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00280324054607126	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fe-S-cluster-containing hydrogenase subunit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00541858574911948	1	0	0	0	0	0	0	0.0167364016736402	1	0	0	0	0	0	0	0	0	0	0	0.0114474105957232	5	0	0	0	0	0	0	0	0	0	0	0.00420486081910689	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
Fe-containing alcohol dehydrogenase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0205592105263158	1	0	0	0	0	0	0	0	0
Fe-only hydrogenase NuoF-like subunit HydB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fe-only nitrogenase subunit beta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00280324054607126	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fe/S-dependent 2-methylisocitrate dehydratase AcnD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00258585022755482	1	0.00505331244630856	1	0	0	0	0	0	0	0.176938956060159	18	0.00755344059218974	4	0	0	0	0	0.0029375477351507	1	0	0	0.0273935077386659	2	0	0	0.00679890537623443	4	0.00840972163821378	2	0.00566679259539101	3	0.00520751965838671	2	0	0	0	0	0	0	0.0239257345200498	5	0	0	0	0
Fe2+-dependent dioxygenase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013696753869333	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fe2+/Pb2+ permease	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045789642382893	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fe3+-dicitrate receptor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0205592105263158	1	0	0	0	0	0	0	0	0
Fe3+/spermidine/putrescine ABC transporter ATP-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228948211914465	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FeS-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00258585022755482	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ferredoxin-like protein fixX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00541858574911948	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00169972634405861	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ferric siderophore transport system, periplasmic-binding protein TonB	0	0	0	0	0.00292508848392664	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0205592105263158	1	0	0	0	0	0	0	0	0
Fic family protein	0	0	0	0	0.00292508848392664	1	0	0	0	0	0.0237680240849311	3	0.0114129194247889	3	0	0	0.00188943052563957	1	0	0	0.00505331244630856	1	0	0	0	0	0	0	0	0	0.00188836014804744	1	0	0	0.0137368927148679	6	0	0	0.011212962184285	4	0.0547870154773319	4	0	0	0.00339945268811721	2	0.00420486081910689	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00810136426974303	5	0	0
FimV protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00944180074023718	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fis family transcriptional regulator	0	0	0.0105909764880322	3	0	0	0.0111452900004458	5	0	0	0.00792267469497703	1	0	0	0.0596044432403143	11	0.00377886105127914	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0245486819246167	13	0	0	0.0045789642382893	2	0	0	0.00840972163821378	3	0	0	0	0	0.00339945268811721	2	0.0126145824573207	3	0.00188893086513034	1	0.00781127948758007	3	0	0	0	0	0	0	0	0	0.00972163712369163	6	0.00446229361892013	1
FkbM family methyltransferase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505331244630856	1	0	0	0	0	0	0	0	0	0.00188836014804744	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FlaB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00169972634405861	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FlhB domain protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0102124183006536	2	0	0	0	0	0	0	0	0	0	0
FliA/WhiG family RNA polymerase sigma factor	0	0	0	0	0	0	0.00668717400026749	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
FliI/YscN family ATPase	0.00484027105517909	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045789642382893	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FliI/YscN family ATPase, partial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00324054570789721	2	0	0
Flp family type IVb pilin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0196598840066844	2	0	0	0.00258665287118469	1	0	0	0	0	0	0	0	0	0	0	0.00339945268811721	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00486081856184582	3	0	0
Flp pilus assembly protein CpaB	0	0	0	0	0	0	0	0	0.00106262020891113	1	0.00792267469497703	1	0	0	0	0	0	0	0	0	0	0	0.0167364016736402	1	0	0	0	0	0	0	0	0	0	0	0.0045789642382893	2	0	0	0	0	0.013696753869333	1	0	0	0	0	0	0	0.00188893086513034	1	0.00260375982919336	1	0	0	0	0	0	0	0	0	0	0	0	0
Flp pilus minor pilin TadE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505331244630856	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flp pilus polar localization response receiver ATPase TadZ, FlhG domain-containing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00810136426974303	5	0	0
FmdB family transcriptional regulator	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
FmtA family protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00339945268811721	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FosX/FosE/FosI family fosfomycin resistance thiol transferase	0	0	0	0	0	0	0	0	0.00106262020891113	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fpg/Nei family DNA glycosylase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00339945268811721	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FprA family A-type flavoprotein	0	0	0	0	0	0	0.0334358700013374	15	0	0	0	0	0	0	0	0	0	0	0	0	0.0101066248926171	2	0	0	0.0101163378856854	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00420486081910689	1	0.00188893086513034	1	0	0	0	0	0	0	0.0120627261761158	2	0	0	0	0	0	0
FtsH protease activity modulator HflK	0	0	0.00353032549601073	1	0	0	0	0	0.00106262020891113	1	0	0	0	0	0	0	0.00377886105127914	2	0.00258585022755482	1	0	0	0	0	0	0	0	0	0	0	0.00377672029609487	2	0	0	0	0	0.0029375477351507	1	0.00280324054607126	1	0.013696753869333	1	0.00374742364624321	1	0.00339945268811721	2	0	0	0	0	0.0104150393167734	4	0	0	0	0	0.0060313630880579	1	0	0	0.0145824556855374	9	0	0
Fur family transcriptional regulator	0	0	0	0	0	0	0	0	0.00106262020891113	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377672029609487	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0306372549019608	6	0	0	0	0	0	0	0	0	0	0
FxsA protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00517170045510964	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00169972634405861	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
